accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.560000,0.161107,0.506961,0.129459,0.601037,0.202411,0.520000,0.225477,0.872937,0.073316
