epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6704575816790262,5.9999999999999995e-05,0.4166666666666667,0.37777777777777777,0.625,0.625
2,0.6168797413508097,8.999999999999999e-05,0.5833333333333334,0.5804195804195804,0.6875,0.6875
3,0.5031030923128128,0.00011999999999999999,0.5,0.5,0.65625,0.65625
4,0.46293986837069195,0.00015,0.5,0.5,0.6875,0.6875
5,0.3252294957637787,0.00017999999999999998,0.75,0.7333333333333334,0.8125,0.8125
6,0.23779712617397308,0.00020999999999999998,0.75,0.7333333333333334,0.84375,0.84375
7,0.12006125350793202,0.00023999999999999998,0.5833333333333334,0.5804195804195804,0.75,0.75
8,0.12396267491082351,0.00027,0.8333333333333334,0.8125,0.78125,0.78125
9,0.1401527961716056,0.0003,0.6666666666666666,0.6571428571428571,0.84375,0.84375
10,0.052683290715018906,0.00029994086796008743,0.5,0.4857142857142857,0.625,0.625
11,0.056569087939957775,0.00029976352006928965,0.6666666666666666,0.6571428571428571,0.84375,0.84375
12,0.08165814230839412,0.0002994681009750902,0.8333333333333334,0.8125,0.75,0.75
13,0.10695288501059015,0.0002990548516255397,0.9166666666666666,0.8991596638655461,0.8125,0.8125
14,0.08595060976222157,0.00029852410907273526,0.8333333333333334,0.8125,0.8125,0.8125
15,0.0968807692018648,0.00029787630619791547,0.75,0.7333333333333334,0.8125,0.8125
16,0.04971328952039281,0.000297111971358397,0.8333333333333334,0.8125,0.75,0.75
17,0.0745909937346975,0.0002962317279566383,0.75,0.7333333333333334,0.75,0.75
18,0.03145346324890852,0.0002952362939317838,0.6666666666666666,0.6571428571428571,0.71875,0.71875
19,0.15112530797099075,0.0002941264811741021,0.5,0.4857142857142857,0.6875,0.6875
20,0.023402205513169367,0.00029290319486279724,0.5833333333333334,0.5555555555555556,0.6875,0.6875
21,0.06748603299881022,0.00029156743272773104,0.6666666666666666,0.625,0.71875,0.71875
22,0.06882737654571731,0.00029012028423566056,0.6666666666666666,0.625,0.75,0.75
23,0.02333007271712025,0.00028856292970165325,0.8333333333333334,0.7777777777777777,0.84375,0.84375
24,0.014741083063806096,0.00028689663932640516,0.8333333333333334,0.7777777777777777,0.90625,0.90625
25,0.013530839389810959,0.00028512277216024694,0.9166666666666666,0.8991596638655461,0.90625,0.90625
26,0.04246476052018503,0.000283242774994683,0.75,0.7333333333333334,0.875,0.875
27,0.01194968493655324,0.00028125818118236766,0.75,0.7333333333333334,0.8125,0.8125
28,0.007080017433812221,0.0002791706093864804,0.75,0.7333333333333334,0.875,0.875
29,0.014815615334858498,0.00027698176226052123,0.8333333333333334,0.8125,0.84375,0.84375
30,0.0594986432697624,0.0002746934250596022,0.75,0.7333333333333334,0.84375,0.84375
31,0.014844355910706023,0.00027230746418436733,0.75,0.7333333333333334,0.90625,0.90625
32,0.016353993443772197,0.0002698258256587299,0.75,0.7333333333333334,0.84375,0.84375
33,0.004961260051156084,0.000267250533542667,0.8333333333333334,0.8125,0.84375,0.84375
34,0.04304116126149893,0.00026458368828136743,0.8333333333333334,0.8125,0.875,0.875
35,0.010451589749815563,0.00026182746499207865,0.75,0.6210526315789473,0.8125,0.8125
36,0.012004964519292116,0.00025898411169004965,0.75,0.6210526315789473,0.9375,0.9375
37,0.014355413732118905,0.00025605594745501753,0.75,0.6210526315789473,0.875,0.875
38,0.0042854854837059975,0.0002530453605397328,0.75,0.6210526315789473,0.84375,0.84375
39,0.006084193048688273,0.00024995480642206637,0.75,0.6210526315789473,0.78125,0.78125
40,0.08684345959530522,0.0002467868058022862,0.75,0.6210526315789473,0.875,0.875
41,0.011424299601155022,0.00024354394254713852,0.75,0.6210526315789473,0.71875,0.71875
42,0.011558242743679633,0.00024022886158240857,0.6666666666666666,0.5555555555555556,0.71875,0.71875
43,0.007061146122093002,0.00023684426673568155,0.6666666666666666,0.5555555555555556,0.71875,0.71875
44,0.15918444285246855,0.00023339291853106164,0.5833333333333334,0.5555555555555556,0.71875,0.71875
45,0.020250328389617305,0.00022987763193764947,0.8333333333333334,0.7777777777777777,0.9375,0.9375
46,0.003785836549165348,0.00022630127407361256,0.8333333333333334,0.7777777777777777,0.96875,0.96875
47,0.03495023997190098,0.00022266676186772266,0.8333333333333334,0.7777777777777777,0.96875,0.96875
