epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7040498455365499,5.9999999999999995e-05,0.3333333333333333,0.25,0.65625,0.65625
2,0.6326403816541036,8.999999999999999e-05,0.3333333333333333,0.3142857142857143,0.59375,0.59375
3,0.5391193528970083,0.00011999999999999999,0.5,0.4857142857142857,0.5625,0.5625
4,0.4058016737302144,0.00015,0.5,0.4857142857142857,0.59375,0.59375
5,0.2609277268250783,0.00017999999999999998,0.5833333333333334,0.5555555555555556,0.6875,0.6875
6,0.18427803491552672,0.00020999999999999998,0.6666666666666666,0.625,0.625,0.625
7,0.09908524652322133,0.00023999999999999998,0.5833333333333334,0.5555555555555556,0.625,0.625
8,0.05960629569987456,0.00027,0.6666666666666666,0.625,0.6875,0.6875
9,0.07176942580069105,0.0003,0.6666666666666666,0.625,0.625,0.625
10,0.058354571306457124,0.00029994086796008743,0.75,0.6974789915966386,0.53125,0.53125
11,0.04323384010543426,0.00029976352006928965,0.5833333333333334,0.5555555555555556,0.625,0.625
12,0.10916344557578365,0.0002994681009750902,0.6666666666666666,0.625,0.5625,0.5625
13,0.19489918804417053,0.0002990548516255397,0.6666666666666666,0.625,0.53125,0.53125
14,0.19119814907511076,0.00029852410907273526,0.6666666666666666,0.625,0.65625,0.65625
15,0.04974953675021728,0.00029787630619791547,0.6666666666666666,0.625,0.65625,0.65625
16,0.10081807880972822,0.000297111971358397,0.5833333333333334,0.5555555555555556,0.59375,0.59375
17,0.04817428315679232,0.0002962317279566383,0.5833333333333334,0.5555555555555556,0.6875,0.6875
18,0.022360212324808042,0.0002952362939317838,0.5833333333333334,0.5555555555555556,0.6875,0.6875
19,0.09435478419375916,0.0002941264811741021,0.75,0.6974789915966386,0.75,0.75
20,0.02657629844422142,0.00029290319486279724,0.75,0.6974789915966386,0.6875,0.6875
21,0.11793289209405582,0.00029156743272773104,0.8333333333333334,0.7777777777777777,0.53125,0.53125
22,0.23771795304492116,0.00029012028423566056,0.8333333333333334,0.7777777777777777,0.78125,0.78125
23,0.07656642716998856,0.00028856292970165325,0.8333333333333334,0.7777777777777777,0.84375,0.84375
24,0.03898043503674368,0.00028689663932640516,0.8333333333333334,0.7777777777777777,0.65625,0.65625
25,0.014342177659273148,0.00028512277216024694,0.8333333333333334,0.7777777777777777,0.625,0.625
26,0.09834315022453666,0.000283242774994683,0.6666666666666666,0.625,0.8125,0.8125
27,0.08478735426130395,0.00028125818118236766,0.75,0.6974789915966386,0.875,0.875
28,0.024602325943609078,0.0002791706093864804,0.75,0.6974789915966386,0.9375,0.9375
29,0.16230435490918657,0.00027698176226052123,0.8333333333333334,0.7777777777777777,0.78125,0.78125
30,0.11358570850764711,0.0002746934250596022,0.75,0.6974789915966386,0.71875,0.71875
31,0.06218383414670825,0.00027230746418436733,0.6666666666666666,0.625,0.75,0.75
32,0.06421740997272234,0.0002698258256587299,0.75,0.7333333333333334,0.84375,0.84375
33,0.07217277283780277,0.000267250533542667,0.8333333333333334,0.7777777777777777,0.71875,0.71875
34,0.011166289759178957,0.00026458368828136743,0.75,0.6974789915966386,0.71875,0.71875
35,0.04141866144103309,0.00026182746499207865,0.75,0.6974789915966386,0.78125,0.78125
36,0.29637633116605383,0.00025898411169004965,0.8333333333333334,0.7777777777777777,0.84375,0.84375
37,0.07955111213959754,0.00025605594745501753,0.9166666666666666,0.8991596638655461,0.875,0.875
38,0.01955990307033062,0.0002530453605397328,0.9166666666666666,0.8991596638655461,0.875,0.875
39,0.03665689860160152,0.00024995480642206637,0.8333333333333334,0.8125,0.84375,0.84375
40,0.00630738609470427,0.0002467868058022862,0.75,0.6974789915966386,0.8125,0.8125
41,0.03476265096105635,0.00024354394254713852,0.6666666666666666,0.625,0.75,0.75
42,0.006122095316338043,0.00024022886158240857,0.6666666666666666,0.625,0.75,0.75
43,0.030847843309553962,0.00023684426673568155,0.6666666666666666,0.625,0.8125,0.8125
44,0.052689429527769484,0.00023339291853106164,0.6666666666666666,0.625,0.78125,0.78125
45,0.004584606892118852,0.00022987763193764947,0.6666666666666666,0.625,0.71875,0.71875
46,0.016193027258850634,0.00022630127407361256,0.6666666666666666,0.625,0.65625,0.65625
47,0.009704169468022883,0.00022266676186772266,0.6666666666666666,0.625,0.71875,0.71875
48,0.00890059811839213,0.00021897705968026705,0.5833333333333334,0.5555555555555556,0.71875,0.71875
49,0.003609993184606234,0.00021523517688527353,0.5833333333333334,0.5555555555555556,0.71875,0.71875
50,0.007314980107670029,0.00021144416541602176,0.5833333333333334,0.5555555555555556,0.75,0.75
51,0.0024131717703615627,0.0002076071172758429,0.5833333333333334,0.5555555555555556,0.75,0.75
52,0.0027107483280512192,0.00020372716201623732,0.5833333333333334,0.5555555555555556,0.75,0.75
53,0.026659029652364552,0.00019980746418436736,0.5833333333333334,0.5555555555555556,0.71875,0.71875
54,0.0021207097840184965,0.0001958512207420073,0.5833333333333334,0.5555555555555556,0.6875,0.6875
55,0.027974392287433147,0.00019186165845805562,0.5833333333333334,0.5555555555555556,0.71875,0.71875
56,0.003459721435016642,0.00018784203127673583,0.5833333333333334,0.5555555555555556,0.71875,0.71875
57,0.0037696436435605087,0.00018379561766363307,0.5833333333333334,0.5555555555555556,0.71875,0.71875
58,0.013983878927926222,0.00017972571793173044,0.6666666666666666,0.625,0.71875,0.71875
