epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7910427649815878,5.9999999999999995e-05,0.4166666666666667,0.37777777777777777,0.625,0.625
2,0.7168740928173065,8.999999999999999e-05,0.5,0.4857142857142857,0.65625,0.65625
3,0.6066039403279623,0.00011999999999999999,0.4166666666666667,0.4125874125874126,0.5,0.5
4,0.5039588113625845,0.00015,0.4166666666666667,0.4125874125874126,0.46875,0.46875
5,0.35162631670633954,0.00017999999999999998,0.5,0.4857142857142857,0.625,0.625
6,0.23473908007144928,0.00020999999999999998,0.5,0.4857142857142857,0.625,0.625
7,0.22044983382026354,0.00023999999999999998,0.6666666666666666,0.625,0.625,0.625
8,0.09655388817191124,0.00027,0.6666666666666666,0.625,0.65625,0.65625
9,0.05790990839401881,0.0003,0.6666666666666666,0.625,0.625,0.625
10,0.0929223798836271,0.00029994086796008743,0.6666666666666666,0.625,0.59375,0.59375
11,0.07537225602815549,0.00029976352006928965,0.75,0.7333333333333334,0.78125,0.78125
12,0.16551582654938102,0.0002994681009750902,0.75,0.6974789915966386,0.59375,0.59375
13,0.05396880613019069,0.0002990548516255397,0.5833333333333334,0.5555555555555556,0.53125,0.53125
14,0.11611680500209332,0.00029852410907273526,0.5,0.4375,0.5625,0.5625
15,0.03806782948474089,0.00029787630619791547,0.6666666666666666,0.625,0.59375,0.59375
16,0.09200098272413015,0.000297111971358397,0.6666666666666666,0.625,0.5625,0.5625
17,0.07265603045622508,0.0002962317279566383,0.5833333333333334,0.5555555555555556,0.5625,0.5625
18,0.03679480000088612,0.0002952362939317838,0.5833333333333334,0.5555555555555556,0.46875,0.46875
19,0.04180186272909244,0.0002941264811741021,0.5,0.4857142857142857,0.46875,0.46875
20,0.1468971517557899,0.00029290319486279724,0.5833333333333334,0.5555555555555556,0.65625,0.65625
21,0.12940942061444125,0.00029156743272773104,0.5833333333333334,0.5555555555555556,0.65625,0.65625
22,0.031987056912233434,0.00029012028423566056,0.6666666666666666,0.625,0.625,0.625
23,0.04228991689160466,0.00028856292970165325,0.6666666666666666,0.625,0.625,0.625
24,0.020959921181201935,0.00028689663932640516,0.75,0.6974789915966386,0.625,0.625
25,0.019604054434845846,0.00028512277216024694,0.75,0.6974789915966386,0.59375,0.59375
26,0.0063544370932504535,0.000283242774994683,0.75,0.6974789915966386,0.59375,0.59375
27,0.009116946952417493,0.00028125818118236766,0.75,0.6974789915966386,0.59375,0.59375
28,0.005738002946600318,0.0002791706093864804,0.75,0.6974789915966386,0.59375,0.59375
29,0.0051913582331811385,0.00027698176226052123,0.75,0.6974789915966386,0.59375,0.59375
30,0.005022567502843837,0.0002746934250596022,0.75,0.6974789915966386,0.625,0.625
31,0.00472175838270535,0.00027230746418436733,0.75,0.6974789915966386,0.625,0.625
32,0.004751293376709024,0.0002698258256587299,0.75,0.6974789915966386,0.625,0.625
33,0.005853048079491903,0.000267250533542667,0.75,0.6974789915966386,0.65625,0.65625
34,0.004277589769723515,0.00026458368828136743,0.75,0.6974789915966386,0.65625,0.65625
35,0.07116888595434527,0.00026182746499207865,0.6666666666666666,0.625,0.65625,0.65625
36,0.016574237495660782,0.00025898411169004965,0.6666666666666666,0.625,0.65625,0.65625
37,0.016550977209893365,0.00025605594745501753,0.5833333333333334,0.4957983193277311,0.65625,0.65625
38,0.1969007602504765,0.0002530453605397328,0.6666666666666666,0.625,0.75,0.75
39,0.019665455057596166,0.00024995480642206637,0.75,0.6974789915966386,0.71875,0.71875
40,0.010303031730776032,0.0002467868058022862,0.6666666666666666,0.5555555555555556,0.6875,0.6875
41,0.007379540863136451,0.00024354394254713852,0.5833333333333334,0.4957983193277311,0.625,0.625
