epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6792275905609131,5.9999999999999995e-05,0.4166666666666667,0.37777777777777777,0.46875,0.46875
2,0.6400419572989146,8.999999999999999e-05,0.5833333333333334,0.5804195804195804,0.78125,0.78125
3,0.5073351462682089,0.00011999999999999999,0.9166666666666666,0.9111111111111111,0.96875,0.96875
4,0.4172283113002777,0.00015,0.8333333333333334,0.8285714285714285,0.96875,0.96875
5,0.2943955560525258,0.00017999999999999998,0.8333333333333334,0.8285714285714285,0.96875,0.96875
6,0.22919975717862448,0.00020999999999999998,0.8333333333333334,0.8285714285714285,0.96875,0.96875
7,0.12261784821748734,0.00023999999999999998,0.75,0.7482517482517483,0.96875,0.96875
8,0.0948438976580898,0.00027,0.6666666666666666,0.6666666666666666,1.0,1.0
9,0.04964446214338144,0.0003,0.75,0.7482517482517483,1.0,1.0
10,0.14058157863716284,0.00029994086796008743,0.5833333333333334,0.5804195804195804,1.0,1.0
11,0.05401486624032259,0.00029976352006928965,0.6666666666666666,0.6666666666666666,0.96875,0.96875
12,0.1455841480443875,0.0002994681009750902,0.6666666666666666,0.6666666666666666,0.9375,0.9375
13,0.06642320984974504,0.0002990548516255397,0.6666666666666666,0.6666666666666666,0.96875,0.96875
14,0.19945161820699772,0.00029852410907273526,0.8333333333333334,0.8285714285714285,0.9375,0.9375
15,0.1685529009749492,0.00029787630619791547,0.75,0.7333333333333334,0.8125,0.8125
16,0.0635616530974706,0.000297111971358397,0.9166666666666666,0.9111111111111111,0.9375,0.9375
17,0.04221412446349859,0.0002962317279566383,0.9166666666666666,0.9111111111111111,0.96875,0.96875
18,0.04441284295171499,0.0002952362939317838,0.8333333333333334,0.8285714285714285,0.96875,0.96875
19,0.037555202220877014,0.0002941264811741021,0.8333333333333334,0.8285714285714285,0.96875,0.96875
20,0.06283591804094613,0.00029290319486279724,0.8333333333333334,0.8285714285714285,0.96875,0.96875
21,0.012623006322731575,0.00029156743272773104,0.8333333333333334,0.8285714285714285,0.9375,0.9375
22,0.01656415903319915,0.00029012028423566056,0.8333333333333334,0.8285714285714285,0.9375,0.9375
23,0.010390947417666515,0.00028856292970165325,0.8333333333333334,0.8285714285714285,0.9375,0.9375
24,0.05305675851802031,0.00028689663932640516,0.8333333333333334,0.8285714285714285,0.875,0.875
25,0.040149358954901494,0.00028512277216024694,0.8333333333333334,0.8285714285714285,0.90625,0.90625
26,0.006128253027175863,0.000283242774994683,0.5833333333333334,0.5804195804195804,0.90625,0.90625
27,0.017838176611500483,0.00028125818118236766,0.5833333333333334,0.5804195804195804,0.9375,0.9375
28,0.004302013122166197,0.0002791706093864804,0.5833333333333334,0.5804195804195804,0.9375,0.9375
29,0.02151798189152032,0.00027698176226052123,0.75,0.7482517482517483,0.90625,0.90625
30,0.07051469253686567,0.0002746934250596022,0.75,0.7482517482517483,0.90625,0.90625
31,0.047206042683683336,0.00027230746418436733,0.75,0.7482517482517483,0.875,0.875
32,0.033972685458138585,0.0002698258256587299,0.8333333333333334,0.8285714285714285,0.90625,0.90625
33,0.034591680470233165,0.000267250533542667,0.8333333333333334,0.8285714285714285,0.90625,0.90625
34,0.020336795986319583,0.00026458368828136743,0.8333333333333334,0.8285714285714285,0.90625,0.90625
35,0.13316565162191787,0.00026182746499207865,0.75,0.6974789915966386,0.8125,0.8125
36,0.13954227794116983,0.00025898411169004965,0.8333333333333334,0.8285714285714285,0.9375,0.9375
37,0.013368486155134937,0.00025605594745501753,0.75,0.7482517482517483,0.96875,0.96875
38,0.012283375874782601,0.0002530453605397328,0.75,0.7482517482517483,1.0,1.0
