epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5926314940055212,0.6666666666666666,0.4,0.65625,0.4
2,0.5328022042910258,0.6666666666666666,0.4,0.5,0.4
3,0.3610513160626094,0.6666666666666666,0.4,0.75,0.4
4,0.21927933022379875,0.75,0.6974789915966386,0.8125,0.6974789915966386
5,0.11494661867618561,0.5833333333333334,0.5804195804195804,0.8125,0.5804195804195804
6,0.1313336379826069,0.75,0.7333333333333334,0.84375,0.7333333333333334
7,0.0737154142310222,0.8333333333333334,0.8125,0.90625,0.8125
8,0.06758569336185853,0.75,0.7333333333333334,0.8125,0.7333333333333334
9,0.25729913388689357,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
10,0.09961911058053374,0.8333333333333334,0.8285714285714285,0.9375,0.8285714285714285
11,0.08368448199083407,0.75,0.7482517482517483,0.9375,0.7482517482517483
12,0.07819511741399765,0.75,0.7482517482517483,0.90625,0.7482517482517483
13,0.1572019043378532,0.8333333333333334,0.7777777777777777,0.9375,0.7777777777777777
14,0.15677673307557902,0.9166666666666666,0.9111111111111111,0.9375,0.9111111111111111
15,0.23830869126444063,0.8333333333333334,0.8125,0.90625,0.8125
16,0.35461607947945595,0.75,0.6974789915966386,0.90625,0.6974789915966386
17,0.04435863873610894,0.8333333333333334,0.8125,0.90625,0.8125
18,0.05639961268752813,0.9166666666666666,0.9111111111111111,0.90625,0.9111111111111111
19,0.10544006091852982,0.9166666666666666,0.9111111111111111,0.90625,0.9111111111111111
20,0.32805923124154407,0.8333333333333334,0.8125,0.9375,0.8125
21,0.16343907142678896,0.8333333333333334,0.8125,0.875,0.8125
22,0.21297292845944563,0.75,0.6974789915966386,0.8125,0.6974789915966386
23,0.2889342959970236,0.75,0.6974789915966386,0.78125,0.6974789915966386
24,0.03399547872443994,0.8333333333333334,0.8125,0.90625,0.8125
25,0.03739869718750318,0.9166666666666666,0.9111111111111111,0.90625,0.9111111111111111
26,0.0882437452673912,0.75,0.6974789915966386,0.875,0.6974789915966386
27,0.025638063438236713,0.6666666666666666,0.5555555555555556,0.84375,0.5555555555555556
28,0.17675757594406605,0.75,0.6974789915966386,0.71875,0.6974789915966386
29,0.04216597632815441,0.75,0.6974789915966386,0.78125,0.6974789915966386
30,0.030481593295310933,0.75,0.6974789915966386,0.875,0.6974789915966386
31,0.0075518904098620014,0.75,0.6974789915966386,0.875,0.6974789915966386
32,0.006344974506646395,0.75,0.6974789915966386,0.875,0.6974789915966386
33,0.014474021348481378,0.6666666666666666,0.5555555555555556,0.875,0.5555555555555556
34,0.3799522721286242,0.9166666666666666,0.9111111111111111,0.90625,0.9111111111111111
35,0.026339143281802535,0.9166666666666666,0.9111111111111111,0.90625,0.9111111111111111
36,0.1256752678503593,0.9166666666666666,0.9111111111111111,0.90625,0.9111111111111111
37,0.29951111041009426,0.75,0.7333333333333334,0.65625,0.7333333333333334
38,0.03049662569537759,0.6666666666666666,0.5555555555555556,0.59375,0.5555555555555556
39,0.12302821253736813,0.6666666666666666,0.5555555555555556,0.6875,0.5555555555555556
40,0.1448847643720607,0.5833333333333334,0.5555555555555556,0.59375,0.5555555555555556
41,0.04423397779464722,0.5833333333333334,0.5555555555555556,0.59375,0.5555555555555556
42,0.03550796117633581,0.6666666666666666,0.6571428571428571,0.75,0.6571428571428571
43,0.1630323571152985,0.5,0.4857142857142857,0.5625,0.4857142857142857
44,0.039553748443722725,0.3333333333333333,0.3142857142857143,0.4375,0.3142857142857143
