epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.7554798523585001,0.3333333333333333,0.25,0.71875
2,0.7449697852134705,0.3333333333333333,0.25,0.78125
3,0.7047568261623383,0.6666666666666666,0.4,0.90625
4,0.7198143899440765,0.6666666666666666,0.4,0.90625
5,0.7020391424496969,0.3333333333333333,0.25,0.96875
6,0.7077918549378713,0.6666666666666666,0.4,1.0
7,0.6961870590845743,0.6666666666666666,0.4,0.8125
8,0.703563004732132,0.6666666666666666,0.4,0.8125
9,0.7070101499557495,0.6666666666666666,0.4,0.65625
10,0.6908661921819051,0.3333333333333333,0.25,0.71875
11,0.6991712550322214,0.6666666666666666,0.4,0.71875
12,0.7032837371031443,0.6666666666666666,0.4,0.59375
13,0.6987819075584412,0.6666666666666666,0.4,0.625
14,0.6962133944034576,0.6666666666666666,0.4,0.71875
15,0.689818412065506,0.6666666666666666,0.4,0.71875
16,0.706506997346878,0.6666666666666666,0.4,0.75
17,0.6843151847521464,0.6666666666666666,0.4,0.78125
18,0.6958567897478739,0.6666666666666666,0.4,0.78125
19,0.7044974863529205,0.6666666666666666,0.4,0.71875
20,0.6935366690158844,0.6666666666666666,0.4,0.75
21,0.6876033445199331,0.6666666666666666,0.4,0.75
22,0.6965047121047974,0.6666666666666666,0.4,0.6875
23,0.6978747447331747,0.6666666666666666,0.4,0.71875
