epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.701161578297615,0.6666666666666666,0.4,0.375,0.4
2,0.4835543135801951,0.6666666666666666,0.4,0.71875,0.4
3,0.2943866600592931,0.75,0.6974789915966386,0.78125,0.6974789915966386
4,0.18955031658212343,0.8333333333333334,0.8125,0.875,0.8125
5,0.19933642446994781,0.8333333333333334,0.7777777777777777,0.96875,0.7777777777777777
6,0.1027320958673954,0.75,0.6210526315789473,0.96875,0.6210526315789473
7,0.12481038644909859,0.6666666666666666,0.4,0.84375,0.4
8,0.2988070345794161,0.6666666666666666,0.4,0.59375,0.4
9,0.14186449938764176,0.6666666666666666,0.4,0.65625,0.4
10,0.06484582896033923,0.5833333333333334,0.3684210526315789,0.6875,0.3684210526315789
11,0.05585868423804641,0.6666666666666666,0.4,0.5625,0.4
12,0.03203526542832454,0.6666666666666666,0.4,0.5,0.4
13,0.12462382453183334,0.75,0.6974789915966386,0.84375,0.6974789915966386
14,0.1545664465520531,0.75,0.7333333333333334,0.71875,0.7333333333333334
15,0.12893889751285315,0.75,0.6210526315789473,0.5625,0.6210526315789473
16,0.38932982459664345,0.6666666666666666,0.4,0.59375,0.4
17,0.05570909629265467,0.6666666666666666,0.4,0.6875,0.4
18,0.1140048901240031,0.6666666666666666,0.4,0.6875,0.4
19,0.07669620060672362,0.6666666666666666,0.4,0.65625,0.4
20,0.0234165807099392,0.6666666666666666,0.4,0.53125,0.4
21,0.2935222771484405,0.6666666666666666,0.4,0.65625,0.4
22,0.0424670334905386,0.6666666666666666,0.4,0.71875,0.4
23,0.0504341758787632,0.6666666666666666,0.4,0.75,0.4
24,0.09827352377275626,0.6666666666666666,0.4,0.75,0.4
25,0.2005915983269612,0.6666666666666666,0.4,0.78125,0.4
26,0.4608883497615655,0.6666666666666666,0.4,0.75,0.4
27,0.06816530413925648,0.6666666666666666,0.4,0.75,0.4
28,0.07382169272750616,0.6666666666666666,0.4,0.75,0.4
29,0.054167925690611206,0.6666666666666666,0.4,0.8125,0.4
30,0.018525088128323357,0.6666666666666666,0.4,0.8125,0.4
31,0.07795027224346995,0.6666666666666666,0.4,0.8125,0.4
32,0.014932164068644246,0.6666666666666666,0.4,0.84375,0.4
33,0.08315755155247946,0.6666666666666666,0.4,0.875,0.4
34,0.006232682149857283,0.6666666666666666,0.4,0.8125,0.4
