accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.774859,0.309715,0.746860,0.348252,0.998622,0.001008,0.999357,0.000397,0.616667,0.264113,0.748149,0.348323
