accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.560000,0.090431,0.475755,0.095689,0.572741,0.093637,0.412000,0.339788,0.853214,0.073656
