epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6589460472265879,0.75,0.6974789915966386,0.75,0.75
2,0.38792844613393146,0.75,0.7333333333333334,0.78125,0.78125
3,0.1949043944478035,0.75,0.7482517482517483,0.9375,0.9375
4,0.20655849886437258,0.75,0.7482517482517483,0.96875,0.96875
5,0.0922122352446119,0.75,0.7333333333333334,0.875,0.875
6,0.08560636453330517,0.8333333333333334,0.8125,0.875,0.875
7,0.047104266472160816,0.8333333333333334,0.8125,0.875,0.875
8,0.04599741163353125,0.75,0.7333333333333334,0.84375,0.84375
9,0.0445762292171518,0.75,0.7333333333333334,0.78125,0.78125
10,0.07688225790237387,0.75,0.7333333333333334,0.875,0.875
11,0.010458089566479126,0.75,0.7482517482517483,0.9375,0.9375
12,0.017732935026288033,0.75,0.7482517482517483,0.90625,0.90625
13,0.013917608419433236,0.8333333333333334,0.8285714285714285,0.90625,0.90625
14,0.02721614654486378,0.8333333333333334,0.8285714285714285,0.9375,0.9375
15,0.14755109321170798,0.75,0.7482517482517483,0.9375,0.9375
16,0.015358425909653306,0.6666666666666666,0.625,0.875,0.875
17,0.033072213952740036,0.75,0.6974789915966386,0.75,0.75
18,0.02889795849720637,0.6666666666666666,0.625,0.6875,0.6875
19,0.08517062679554026,0.5833333333333334,0.5555555555555556,0.71875,0.71875
20,0.02361962168167035,0.6666666666666666,0.625,0.6875,0.6875
21,0.3048870684579015,0.8333333333333334,0.8285714285714285,0.90625,0.90625
22,0.21516051702201366,0.9166666666666666,0.9111111111111111,0.90625,0.90625
23,0.02362236489231388,0.75,0.6974789915966386,0.875,0.875
24,0.1224746648222208,0.75,0.6974789915966386,0.9375,0.9375
