epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.6941904127597809,0.3333333333333333,0.25,0.78125
2,0.7610120375951132,0.3333333333333333,0.25,0.4375
3,0.6966929932435354,0.6666666666666666,0.4,0.71875
4,0.7032730976740519,0.6666666666666666,0.4,0.5
5,0.6961645980676016,0.6666666666666666,0.4,0.53125
6,0.6927897234757742,0.3333333333333333,0.25,0.53125
7,0.6956770221392313,0.3333333333333333,0.25,0.53125
8,0.7018061379591624,0.6666666666666666,0.4,0.65625
9,0.7522834241390228,0.6666666666666666,0.4,0.625
10,0.6938553849856058,0.3333333333333333,0.25,0.6875
11,0.697298010190328,0.3333333333333333,0.25,0.6875
12,0.6960797806580862,0.3333333333333333,0.25,0.6875
13,0.6973892947038015,0.6666666666666666,0.4,0.6875
14,0.7013286252816519,0.6666666666666666,0.4,0.6875
15,0.6898223360379537,0.6666666666666666,0.4,0.6875
16,0.6959078709284464,0.3333333333333333,0.25,0.6875
17,0.6988339722156525,0.3333333333333333,0.25,0.71875
18,0.7021458049615225,0.6666666666666666,0.4,0.71875
19,0.706314871708552,0.6666666666666666,0.4,0.71875
20,0.6899999181429545,0.3333333333333333,0.25,0.71875
21,0.6922184824943542,0.6666666666666666,0.4,0.84375
22,0.7013691167036692,0.3333333333333333,0.25,0.71875
23,0.6856777667999268,0.3333333333333333,0.25,0.84375
24,0.6160647422075272,0.75,0.6210526315789473,0.9375
25,0.3873579079906146,0.75,0.7333333333333334,0.8125
26,0.42411017045378685,0.5833333333333334,0.5804195804195804,0.8125
27,0.2983575003842513,0.4166666666666667,0.37777777777777777,0.875
28,0.15479196483890215,0.8333333333333334,0.8125,0.875
29,0.2001859862357378,0.75,0.6210526315789473,0.78125
30,0.0532240125661095,0.75,0.6210526315789473,0.8125
31,0.05712944672753414,0.75,0.6974789915966386,0.84375
32,0.12307958033246298,0.75,0.7333333333333334,0.875
33,0.07913004273238282,0.75,0.6974789915966386,0.90625
34,0.024493306409567595,0.75,0.6210526315789473,0.90625
35,0.013659312855452299,0.75,0.6210526315789473,0.90625
36,0.007281471199045579,0.75,0.6974789915966386,0.9375
37,0.0030782052393381796,0.75,0.6974789915966386,0.875
38,0.0024041643288607397,0.75,0.6974789915966386,0.875
39,0.0020408707593257227,0.75,0.6974789915966386,0.875
40,0.0019106421192797522,0.75,0.6974789915966386,0.84375
41,0.0018010927209009726,0.75,0.6974789915966386,0.84375
42,0.0016180474776774645,0.75,0.6974789915966386,0.875
43,0.00125131521296377,0.75,0.6974789915966386,0.875
44,0.001127271350317945,0.75,0.6974789915966386,0.875
45,0.0011216658458579332,0.75,0.6974789915966386,0.875
46,0.000983827388457333,0.75,0.6974789915966386,0.875
47,0.0010420233884360641,0.75,0.6974789915966386,0.875
48,0.0009573511876321087,0.75,0.6974789915966386,0.875
49,0.0008939552256682267,0.75,0.6974789915966386,0.875
50,0.0008084621707287928,0.75,0.6974789915966386,0.875
51,0.0007417451415676624,0.75,0.6974789915966386,0.875
52,0.0007696884082785497,0.75,0.6974789915966386,0.875
53,0.0007094481164434304,0.75,0.6974789915966386,0.875
54,0.0006860294767344991,0.75,0.6974789915966386,0.875
55,0.0007087682994703451,0.75,0.6974789915966386,0.875
56,0.0005887004954274744,0.75,0.6974789915966386,0.875
57,0.0005536727452029785,0.75,0.6974789915966386,0.875
58,0.0005422829271992669,0.75,0.6974789915966386,0.875
