accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.533333,0.111555,0.467281,0.121569,0.609333,0.082473,0.288000,0.372097,0.832974,0.064389
