epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc
1,0.7456808246237185,0.5225988700564972,0.5104200787833835,0.6313559322033898,0.5241935483870968,0.5905829234862533,0.4001082627567049
2,0.7044917415764372,0.5800376647834274,0.5606665337185737,0.3347457627118644,0.2507936507936508,0.632183521907782,0.4979368122489965
3,0.6597282629453081,0.6362994350282486,0.6131576932500757,0.3347457627118644,0.2507936507936508,0.7078730952188986,0.6122879657479083
4,0.5813211212723942,0.7245762711864406,0.7050116958800541,0.3347457627118644,0.2507936507936508,0.7129939441174626,0.6286459255365033
5,0.4605243332866446,0.8001412429378532,0.7875284128415705,0.3347457627118644,0.2507936507936508,0.7943956211310883,0.7314968278012809
6,0.3512497105953159,0.8879472693032016,0.877175765689482,0.3347457627118644,0.2507936507936508,0.903479892857463,0.8587035983028358
7,0.2776753760158679,0.9364406779661016,0.9297835764975537,0.3446327683615819,0.2673095966669938,0.92048742687701,0.8863877321327049
8,0.24169996773680275,0.9536252354048964,0.9487103646609623,0.3347457627118644,0.2507936507936508,0.9048438101892912,0.8318493626975284
9,0.20539303572950166,0.9729284369114878,0.969739584633492,0.6652542372881356,0.3994910941475827,0.9906205487919589,0.9800006037259242
10,0.19573118912298126,0.980225988700565,0.9776988418687195,0.3382768361581921,0.2567387169870511,0.9842018508067044,0.9747003458588164
11,0.1782609101405925,0.9891713747645952,0.9878091751104741,0.6652542372881356,0.3994910941475827,0.9949855321741156,0.9910980977649881
12,0.1713866210365475,0.9915254237288136,0.9904728204259221,0.6652542372881356,0.3994910941475827,0.9960471032993811,0.992983846413263
13,0.16678326822494607,0.9912900188323918,0.990203000271952,0.3347457627118644,0.2507936507936508,0.7136176731435944,0.46863484116022047
14,0.1653241095345348,0.9915254237288136,0.9904928064423719,0.798728813559322,0.7199551717318214,0.9915880566529603,0.9833482480345705
15,0.15864295836559122,0.9936440677966102,0.9928831783555696,0.6652542372881356,0.3994910941475827,0.9788648803604862,0.9549868956420474
16,0.16322891778977353,0.9919962335216572,0.9910334346504559,0.6659604519774012,0.4017658486479244,0.9986853539018337,0.9974222342370459
17,0.1511911591006313,0.9964689265536724,0.9960421079464745,0.3347457627118644,0.2507936507936508,0.969951266270705,0.9347211505555996
18,0.15042306558560517,0.9967043314500942,0.9963066072431536,0.6652542372881356,0.3994910941475827,0.9970011735512017,0.9929435666420341
19,0.15413896074402803,0.995291902071563,0.9947273710756586,0.6652542372881356,0.3994910941475827,0.9954065772617735,0.9897961739957782
20,0.15055583787839966,0.996939736346516,0.9965674440616888,0.3347457627118644,0.2507936507936508,0.5968963601995932,0.3845627807739236
21,0.15501833304398027,0.992231638418079,0.9913165764600456,0.3347457627118644,0.2507936507936508,0.9271457622259848,0.8380218512452409
22,0.1526915237952985,0.9964689265536724,0.9960365974076785,0.6666666666666666,0.4040319013853419,0.9972004980873803,0.9943230172927182
23,0.15002956963977346,0.9971751412429378,0.9968298310312875,0.6652542372881356,0.3994910941475827,0.9326495829861952,0.8283297734914717
24,0.14831198897851164,0.998587570621469,0.9984149155156438,0.6652542372881356,0.3994910941475827,0.9644418465066695,0.9056099231108495
25,0.14875749034172173,0.995527306967985,0.9949918662502157,0.3615819209039548,0.2947150350420946,0.9992385354797675,0.9985034940462452
26,0.14733963674407893,0.9971751412429378,0.9968287242333844,0.6659604519774012,0.4017658486479244,0.3099709299721393,0.2530414736292494
27,0.14681862269417714,0.9981167608286252,0.9978865540208584,0.6652542372881356,0.3994910941475827,0.08516084818189147,0.1963896940795998
28,0.151463293928211,0.9959981167608286,0.9955050011343933,0.6652542372881356,0.3994910941475827,0.8478829046736005,0.7236976948846777
29,0.1440051641673018,0.998587570621469,0.9984160187929974,0.3453389830508475,0.26847398119122257,0.9905600795506464,0.9818957249762857
30,0.14833791278962138,0.996939736346516,0.9965710145044522,0.5148305084745762,0.5029408383343681,0.9950616786261388,0.9900991521352538
31,0.14841988483503488,0.9964689265536724,0.9960407347009534,0.721045197740113,0.5561963267097098,0.9603030628790525,0.9486189647053723
32,0.14915332425448855,0.9943502824858758,0.9936684695596918,0.8107344632768362,0.8068818394997395,0.9963516891074741,0.9919616324452409
33,0.14689573039442805,0.996939736346516,0.9965686367408262,0.3347457627118644,0.2507936507936508,0.9922129054798571,0.9854491288227575
34,0.14544450849463036,0.9974105461393596,0.9970945182535548,0.3354519774011299,0.2519868614802336,0.9957357986866977,0.9921115438863046
35,0.14098757252854816,0.998587570621469,0.9984160187929974,0.6652542372881356,0.3994910941475827,0.9225243444686322,0.8035484779424624
36,0.14389894790456345,0.9978813559322034,0.9976244408205721,0.6652542372881356,0.3994910941475827,0.9764987413439401,0.934267663738694
37,0.1426939135329647,0.9981167608286252,0.9978865540208584,0.3742937853107345,0.314563696640828,0.9986024886452203,0.9973126932559887
38,0.1413645276803306,0.998587570621469,0.9984160187929974,0.3347457627118644,0.2507936507936508,0.9980661040787624,0.9963281943897448
39,0.14047922056498052,0.998587570621469,0.9984160187929974,0.3347457627118644,0.2507936507936508,0.9987760577638027,0.9976528185115234
40,0.14052472192015353,0.998352165725047,0.9981517006486017,0.3813559322033898,0.32534461152882205,0.9995028084603187,0.9990225716248906
41,0.1395352611602363,0.9988229755178908,0.9986793264788885,0.9774011299435028,0.9749858677218768,0.9987458231431464,0.9973251416585523
42,0.14102048717312893,0.998587570621469,0.9984154677403954,0.3347457627118644,0.2507936507936508,0.9946283157300653,0.9936511070088977
43,0.14275304013389653,0.9967043314500942,0.996309159752961,0.3347457627118644,0.2507936507936508,0.987019269531565,0.9754188232945927
44,0.14456690614955348,0.9962335216572504,0.9957833507868994,0.3347457627118644,0.2507936507936508,0.9978511023318731,0.9960747998585584
45,0.14010814373888314,0.9988229755178908,0.9986793264788885,0.6701977401129944,0.4152335760162217,0.9943651625502791,0.9897458710321267
46,0.13804638318422824,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9086376951812734,0.7845849254605523
47,0.13914194270940375,0.9990583804143126,0.9989425383609892,0.6652542372881356,0.3994910941475827,0.8914118000125418,0.7569638607408606
48,0.138974383641771,0.9990583804143126,0.9989429080777948,0.6652542372881356,0.3994910941475827,0.8073449971781022,0.6191731107855157
49,0.13748600843262537,0.9995291902071564,0.9994716385052146,0.6687853107344632,0.4107784048613816,0.7779401488887098,0.7499121811882989
50,0.13600162230081253,0.9992937853107344,0.9992075958873331,0.778954802259887,0.6823098068590311,0.9999574475709282,0.9999165977570048
51,0.13599754406907463,0.9995291902071564,0.9994714540388974,0.9964689265536724,0.9960338245303471,0.9999529683678681,0.9999074692234977
52,0.13617313862295924,0.9997645951035782,0.9997357731605119,0.3820621468926554,0.32641334951970935,0.9999932811954096,0.9999867314173501
53,0.1366785811558506,0.998352165725047,0.9981510570704439,0.3361581920903955,0.2531779661016949,0.9999955207969399,0.9999911076628708
54,0.1351752509897936,0.9997645951035782,0.9997357731605119,0.3425141242937853,0.26380433878170784,0.9999865623908194,0.9999735271772099
55,0.13654618223395948,0.9992937853107344,0.9992075958873331,0.3806497175141243,0.32427419025724036,0.9999596871724583,0.9999200182745828
56,0.1375748796876092,0.998587570621469,0.9984149155156438,0.6546610169491526,0.6545850450086426,0.9999708851801087,0.9999426765294618
57,0.13487283529085853,0.9995291902071564,0.9994716385052146,0.3418079096045198,0.2626318612551404,0.9999708851801087,0.9999425579769188
58,0.13511914677090114,0.9992937853107344,0.9992075958873331,0.3347457627118644,0.2507936507936508,0.9999731247816388,0.9999470082833546
59,0.1348826036614887,0.9997645951035782,0.9997357731605119,0.3354519774011299,0.2519868614802336,0.9999888019923495,0.9999778947141811
60,0.1346375291742623,0.9990583804143126,0.9989436451602636,0.588276836158192,0.5855431510002606,1.0,1.0
61,0.1342431044174453,0.9997645951035782,0.9997357731605119,0.8312146892655368,0.7751644790384312,1.0,1.0
62,0.1347998458113374,0.9997645951035782,0.9997357731605119,0.6991525423728814,0.49974623078071356,0.9238669855859245,0.9274001487185529
63,0.13450395045082897,0.9997645951035782,0.9997356808293748,0.8891242937853108,0.8622969950403578,0.9999619267739884,0.9999248818136672
64,0.1340993054618045,0.9995291902071564,0.9994714540388974,0.8961864406779662,0.8720506309506028,0.9999328119540972,0.99986928624762
65,0.1343089868007631,0.9990583804143126,0.9989436451602636,0.9752824858757062,0.9727327795894182,1.0,1.0
66,0.1353139498476255,0.9990583804143126,0.9989436451602636,0.3411016949152542,0.2614573428121494,0.9999216139464466,0.9998461197110684
67,0.13516652404476245,0.9990583804143126,0.9989429080777948,0.6221751412429378,0.6213273536952274,0.9991287950047928,0.9983713507156085
68,0.13641305843091056,0.998587570621469,0.9984154677403954,0.9781073446327684,0.9750030608380718,0.9994781728434876,0.9990090997959804
69,0.1346440188965555,0.9995291902071564,0.9994714540388974,0.875,0.8422736875492045,0.9992407750812975,0.9985273681842011
70,0.13596461508458169,0.9988229755178908,0.9986793264788885,0.6758474576271186,0.43272350219554917,0.9538709272846175,0.9355952213073226
71,0.1356690801862494,0.9990583804143126,0.9989436451602636,0.6652542372881356,0.3994910941475827,0.8546890537235616,0.7231006911924411
72,0.1376187844857882,0.9988229755178908,0.9986779415101157,0.6652542372881356,0.3994910941475827,0.9775054422317182,0.955321261049514
73,0.13665759148121778,0.9988229755178908,0.9986788658025595,0.6652542372881356,0.3994910941475827,0.9578977308357297,0.8929794161450453
74,0.1366949020525381,0.998352165725047,0.9981497658056238,0.9865819209039548,0.9847818327755111,0.9999865623908194,0.9999736286919831
75,0.1370833307336279,0.9976459510357816,0.9973600313216623,0.3347457627118644,0.2507936507936508,0.9974434948533956,0.9959030631096315
76,0.13864130634821517,0.9967043314500942,0.9963053269094859,0.3347457627118644,0.2507936507936508,0.9997469250270993,0.9995159232478831
77,0.13922016586399796,0.9976459510357816,0.9973609477924901,0.6652542372881356,0.3994910941475827,0.6094605247834306,0.4401413475167933
78,0.14222924282209573,0.9967043314500942,0.9963053269094859,0.6652542372881356,0.3994910941475827,0.7815246311376279,0.5944877463846197
79,0.13941444420096116,0.9978813559322034,0.9976236151196307,0.3347457627118644,0.2507936507936508,0.9929486145824935,0.9884993717330238
80,0.14363090988606383,0.9971751412429378,0.996826503575911,0.3347457627118644,0.2507936507936508,0.971959069042436,0.9586049655748159
