accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.927684,0.123672,0.879940,0.216335,0.999751,0.000330,0.999865,0.000176,0.408000,0.463223,0.887875,0.204024
