epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.5300175646940867,0.6666666666666666,0.4,0.6875
2,0.41138646254936856,0.6666666666666666,0.625,0.5
3,0.40616222967704135,0.5833333333333334,0.4957983193277311,0.5
4,0.23131275673707327,0.6666666666666666,0.5555555555555556,0.6875
5,0.3315584088365237,0.6666666666666666,0.5555555555555556,0.78125
6,0.11841942369937897,0.75,0.6210526315789473,0.53125
7,0.2650976851582527,0.75,0.6210526315789473,0.53125
8,0.09086737098793189,0.75,0.6210526315789473,0.5
9,0.03958646782363454,0.75,0.6210526315789473,0.84375
10,0.16698587173596025,0.6666666666666666,0.5555555555555556,0.8125
11,0.07118718496834238,0.6666666666666666,0.4,0.9375
12,0.07230710005387664,0.8333333333333334,0.8125,0.875
13,0.03424696484580636,0.75,0.7333333333333334,0.78125
14,0.07946346032743652,0.5833333333333334,0.5555555555555556,0.71875
15,0.15604506510620317,0.6666666666666666,0.6571428571428571,0.78125
16,0.15594733102868,0.75,0.6974789915966386,0.8125
17,0.2635467724564175,0.75,0.6974789915966386,0.9375
18,0.11360447729627292,0.8333333333333334,0.7777777777777777,0.71875
19,0.08653468980143468,0.75,0.6210526315789473,0.65625
20,0.2538109828407566,0.75,0.6210526315789473,0.6875
21,0.059714472852647305,0.75,0.6210526315789473,0.8125
22,0.18677664423982301,0.6666666666666666,0.5555555555555556,0.8125
23,0.026142722538982827,0.5833333333333334,0.4957983193277311,0.78125
24,0.05421709246002138,0.75,0.6210526315789473,0.8125
25,0.20611971624506017,0.75,0.6210526315789473,0.8125
26,0.029909215091417234,0.75,0.6210526315789473,0.75
27,0.037342401687055826,0.5833333333333334,0.4957983193277311,0.75
28,0.014042320117975274,0.6666666666666666,0.625,0.78125
29,0.006113388265172641,0.6666666666666666,0.625,0.75
30,0.4410498249732579,0.6666666666666666,0.5555555555555556,0.8125
31,0.0356244834450384,0.6666666666666666,0.5555555555555556,0.84375
32,0.17625324614346027,0.8333333333333334,0.7777777777777777,0.875
33,0.12626182163755098,0.75,0.6974789915966386,0.84375
34,0.08074822214742501,0.6666666666666666,0.5555555555555556,0.8125
35,0.07802750496193767,0.75,0.6974789915966386,0.8125
36,0.04603265388868749,0.6666666666666666,0.625,0.78125
37,0.1020035760787626,0.6666666666666666,0.625,0.78125
38,0.0178321871208027,0.5833333333333334,0.5555555555555556,0.78125
39,0.010912660198907057,0.5833333333333334,0.5555555555555556,0.78125
40,0.06834008963778615,0.5833333333333334,0.5555555555555556,0.75
41,0.5526520063479742,0.75,0.7333333333333334,0.78125
42,0.12731733623271188,0.5833333333333334,0.4957983193277311,0.8125
