accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.942514,0.074479,0.924701,0.098865,0.999999,0.000001,1.000000,0.000000,0.040000,0.000000,0.918789,0.104926
