epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc
1,0.7756134254303163,0.4891041162227603,0.4781823087946293,0.3347457627118644,0.2507936507936508,0.6006857659885153,0.4381133289075635
2,0.6958501877276718,0.5886803874092009,0.5721730331393878,0.3347457627118644,0.2507936507936508,0.6084381466849418,0.46226833910308684
3,0.6763328381658467,0.6162227602905569,0.5957231966403163,0.3347457627118644,0.2507936507936508,0.6891769016456593,0.5390981297310092
4,0.6033057465103001,0.7039951573849879,0.6828035456606885,0.3347457627118644,0.2507936507936508,0.7375702115079685,0.6114713714646742
5,0.5081187789001419,0.7687651331719129,0.7541336232002633,0.3347457627118644,0.2507936507936508,0.8045141408440611,0.7029111180701801
6,0.3995544056049559,0.8444309927360775,0.8324942210340551,0.3347457627118644,0.2507936507936508,0.8382481388911285,0.7543363942608704
7,0.32887705301834363,0.9013317191283293,0.8927221443141254,0.6652542372881356,0.3994910941475827,0.8753549768425202,0.8129250473717585
8,0.2730920306129548,0.9361380145278451,0.9294540537679794,0.3347457627118644,0.2507936507936508,0.8269527085740905,0.7582812304634937
9,0.2173964747072132,0.9715496368038741,0.9682161908141992,0.6652542372881356,0.3994910941475827,0.9207382622483807,0.8865138945851735
10,0.18846989846980022,0.9854721549636803,0.983726963667639,0.6652542372881356,0.3994910941475827,0.9537701452157633,0.9344790724614198
11,0.17669138290691608,0.9933414043583535,0.9925147351220475,0.7718926553672316,0.6691816120387549,0.9059501733451585,0.8677764937304875
12,0.16718151378862506,0.9933414043583535,0.992521487553989,0.6652542372881356,0.3994910941475827,0.962773343366748,0.946337091325728
13,0.16081396149376692,0.9951573849878934,0.9945537055077796,0.6652542372881356,0.3994910941475827,0.985825561916024,0.9802454775734271
14,0.15722527865491825,0.9963680387409201,0.9959171282483895,0.6652542372881356,0.3994910941475827,0.9896328845171868,0.9871819599489824
15,0.14902499484092213,0.99909200968523,0.9989804322609255,0.6652542372881356,0.3994910941475827,0.9924771784604083,0.9914693775572101
16,0.1494206806360665,0.9987893462469734,0.9986408818143075,0.6652542372881356,0.3994910941475827,0.9937851057539844,0.9931635832992572
17,0.1467811375784239,0.9996973365617433,0.9996601440869751,0.6652542372881356,0.3994910941475827,0.9948041244501777,0.9948008751583335
18,0.14482017215025628,0.9993946731234867,0.9993207457488017,0.6652542372881356,0.3994910941475827,0.996376324724305,0.9961196509921272
19,0.14447680855345785,0.99909200968523,0.9989813467865715,0.6652542372881356,0.3994910941475827,0.9967436193752407,0.9958668737979153
20,0.14245958954600965,0.9993946731234867,0.9993204409071538,0.7048022598870056,0.5148697605035818,0.9982307147912244,0.9969313632111297
21,0.1422188609261201,0.9996973365617433,0.9996601440869751,0.9809322033898306,0.9786934169278997,0.9982755068218263,0.9967552716341737
22,0.14155714325697025,0.99909200968523,0.9989808901480393,0.9795197740112994,0.9771151515151515,0.9985375402008475,0.9971967027441702
23,0.1394225027024313,1.0,1.0,0.6666666666666666,0.4040319013853419,0.9999036971342059,0.9998118988226141
24,0.13996237981838983,0.9996973365617433,0.9996602967160131,0.6652542372881356,0.3994910941475827,0.9999440099617476,0.9998871361520236
25,0.13981096471770335,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9997446854255692,0.9994544908432941
26,0.1391833497450369,0.9993946731234867,0.9993207457488017,0.6652542372881356,0.3994910941475827,0.9997917170577011,0.9995637867622582
27,0.13767707319005637,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9999104159387961,0.999818076301944
28,0.13754154377353106,0.9996973365617433,0.9996602967160131,0.6673728813559322,0.40628930817610065,0.9999619267739883,0.9999239446096619
29,0.1376861603727641,1.0,1.0,0.9717514124293786,0.9675785578869279,0.9999708851801087,0.9999418994853202
30,0.13694418739464323,1.0,1.0,0.9244350282485876,0.9191821777477883,0.9999910415938796,0.9999823455678548
31,0.13635121087473762,1.0,1.0,0.9929378531073446,0.9920295940721795,0.99999776039847,0.9999955585165445
32,0.1357613073855855,0.9996973365617433,0.9996602967160131,0.6666666666666666,0.4040319013853419,1.0,1.0
33,0.13610867838449686,0.9996973365617433,0.9996602967160131,0.6652542372881356,0.3994910941475827,0.9999955207969399,0.9999911076628708
34,0.1357601652999767,0.9996973365617433,0.9996602967160131,0.9929378531073446,0.9920550847457628,0.9999171347433864,0.9998358281848688
35,0.13546679235688133,1.0,1.0,0.346045197740113,0.2696363599904639,0.9999036971342059,0.999810780614078
36,0.135402116518621,0.9996973365617433,0.9996601440869751,0.3347457627118644,0.2507936507936508,0.9989305902693792,0.9978203708728616
37,0.13583065020980328,0.9993946731234867,0.9993204409071538,0.3347457627118644,0.2507936507936508,0.9982161573812788,0.9966398163688034
38,0.13499163820004637,0.9996973365617433,0.9996601440869751,0.701271186440678,0.7009691812058825,0.9998723427127847,0.9997487500770752
39,0.1345604884350271,0.9996973365617433,0.9996602967160131,0.6652542372881356,0.3994910941475827,0.9999955207969398,0.9999911356947843
40,0.13477362053734915,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9999753643831689,0.9999511615928766
41,0.13467187010491444,0.9996973365617433,0.9996602967160131,0.6652542372881356,0.3994910941475827,0.9999574475709282,0.9999156092849779
42,0.13477163987356006,0.9993946731234867,0.9993204409071538,0.6652542372881356,0.3994910941475827,0.9999955207969398,0.9999911356947843
43,0.13406736553436907,1.0,1.0,0.6694915254237288,0.41301020408163264,0.9999888019923494,0.9999778947141811
44,0.13430551863467144,1.0,1.0,0.768361581920904,0.6613428221431488,0.9999753643831689,0.9999514374041824
