epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.7745462536811829,0.7,0.4117647058823529,0.5238095238095237
2,0.6680785417556763,0.3,0.23076923076923078,0.3333333333333333
3,0.7219897031784057,0.3,0.23076923076923078,0.38095238095238093
4,0.7210269451141358,0.7,0.4117647058823529,0.38095238095238093
5,0.7002129077911377,0.7,0.4117647058823529,0.40476190476190477
6,0.7131165742874146,0.7,0.4117647058823529,0.38095238095238093
7,0.7283555030822754,0.7,0.4117647058823529,0.38095238095238093
8,0.6870410680770874,0.3,0.23076923076923078,0.3333333333333333
9,0.7363084077835083,0.7,0.4117647058823529,0.47619047619047616
10,0.6997826933860779,0.3,0.23076923076923078,0.42857142857142855
11,0.7059842348098755,0.7,0.4117647058823529,0.40476190476190477
12,0.6905329585075378,0.7,0.4117647058823529,0.5
13,0.6918894171714782,0.7,0.4117647058823529,0.38095238095238093
