epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.617976983388265,0.6666666666666666,0.6571428571428571,0.6875
2,0.3345712398489316,0.6666666666666666,0.625,0.75
3,0.12127625445524852,0.5833333333333334,0.5555555555555556,0.71875
4,0.17350429855287075,0.5833333333333334,0.4957983193277311,0.78125
5,0.1072314940392971,0.5833333333333334,0.4957983193277311,0.625
6,0.3902075346559286,0.6666666666666666,0.625,0.65625
7,0.16960990180571875,0.5833333333333334,0.5555555555555556,0.59375
8,0.09982840903103352,0.6666666666666666,0.625,0.625
9,0.08235488397379716,0.6666666666666666,0.625,0.78125
10,0.047524215653538704,0.75,0.6974789915966386,0.84375
11,0.1660896629715959,0.6666666666666666,0.5555555555555556,0.90625
12,0.09936935113122065,0.6666666666666666,0.5555555555555556,0.90625
13,0.2244655042886734,0.6666666666666666,0.5555555555555556,0.90625
14,0.045033479730288185,0.8333333333333334,0.8285714285714285,0.78125
15,0.02288010995835066,0.75,0.7333333333333334,0.75
16,0.02206254315872987,0.6666666666666666,0.625,0.75
17,0.2351181716658175,0.5833333333333334,0.4957983193277311,0.78125
18,0.01841395270700256,0.6666666666666666,0.5555555555555556,0.75
19,0.15074927934135,0.6666666666666666,0.4,0.78125
20,0.24267065369834503,0.6666666666666666,0.5555555555555556,0.78125
21,0.1312453526382645,0.5833333333333334,0.4957983193277311,0.78125
22,0.05247174110263586,0.5833333333333334,0.4957983193277311,0.6875
23,0.05346576636657119,0.6666666666666666,0.5555555555555556,0.71875
24,0.061044372230147324,0.6666666666666666,0.625,0.78125
25,0.014682378231858214,0.6666666666666666,0.625,0.8125
26,0.007946966138357917,0.6666666666666666,0.625,0.78125
27,0.4443361582234502,0.75,0.6974789915966386,0.8125
28,0.1491518703599771,0.75,0.6210526315789473,0.8125
29,0.03981963296731313,0.75,0.6210526315789473,0.8125
30,0.08051228476688266,0.75,0.6210526315789473,0.84375
31,0.08373266117026408,0.5833333333333334,0.4957983193277311,0.75
32,0.04309912926206986,0.75,0.6210526315789473,0.75
33,0.031464036709318556,0.75,0.6210526315789473,0.75
34,0.14986010532205304,0.6666666666666666,0.5555555555555556,0.75
35,0.1301659680902958,0.5833333333333334,0.3684210526315789,0.6875
36,0.06408814969472587,0.75,0.6974789915966386,0.75
37,0.01110333732018868,0.75,0.6974789915966386,0.78125
38,0.22846994983653227,0.5833333333333334,0.5555555555555556,0.6875
39,0.23831987186955908,0.6666666666666666,0.625,0.6875
40,0.03128210206826528,0.5833333333333334,0.4957983193277311,0.71875
41,0.01610186028604706,0.5833333333333334,0.4957983193277311,0.75
42,0.01690899992051224,0.5833333333333334,0.4957983193277311,0.78125
43,0.010918964709465703,0.5833333333333334,0.4957983193277311,0.71875
44,0.006751022495639821,0.5833333333333334,0.4957983193277311,0.71875
