accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.533333,0.183787,0.499455,0.187664,0.573333,0.191880,0.278000,0.288888,0.892213,0.032156
